TweetID,tweet
1.49938E+18,"@NinoAgra @GeiszChalifah SiGoblok dminta sebutin prestasi siPembohong malh nyebutin yg laen… Gobloknya akut…. Blok, mending luh jgn vaksin, biar kena Covid lgsg modar. Vaksin mau, pengobatan gratis mau, tapi pemimpin presidennya nolak, mending pindah negara. Sampah negara luh"
1.49936E+18,"Kegiatan vaksinasi untuk masyarakat umum masih dilaksanakan sampai hari Sabtu, 5 Maret 2022 mendatang. Vaksinasi Covid 19 ini GRATIS ya Sobat Sehat! Untuk syarat dan ketentuan dapat menyimak postingan kami sebelumnya 🙂 https://t.co/p7w0XZZaBT"
1.4993E+18,"Vaksin booster sudah diberikan gratis oleh pemerintah, ayo kita segera melakukan vaksinasi booster agar Indonesia bisa sesegera mungkin memasuki fase endemi dari wabah Covid-19 ini.

Bersatu Menjaga Negeri
#ProkesJanganKendor https://t.co/Co6VS0lmta"
1.49926E+18,Vaksin Booster Gratis untuk masyarakat Indonesia guna mencegah persebaran covid-19 yang lebih meluas di Indonesia https://t.co/yOOqnhYVMj
1.49925E+18,"*Operasi Keselamatan, Polres Blora Gelar Vaksin Gratis Saat Samsat Desa*

Untuk mendukung percepatan vaksinasi Nasional Covid-19. Polres Blora Polda Jawa Tengah melakukan terobosan kreatif dengan menggelar vaksinasi Covid-19 saat kegiatan samsat desa. https://t.co/MNQl03Vbqq"
1.49919E+18,"@Rizmaya__ @RamliRizal Wkwkkw.... Dunia sj mengakui indonesia sbg 5 neg terbaik penanganan covid. Vaksin begitu masif. Bahkan booster telah dilakukan. Semuanya gratis. Tp tikus curut ini krn sakit hati, menuduh asal bunyi... kita rakyat ketawa aja liat manusia begini.. ! Hrsnya kritik itu by data."
1.49907E+18,@sudut_ruanganIX Dan varian Omicron adalah vaksin gratis dari Tuhan untuk manusia agar sistem kekebalan alami tubuh manusia lebih kebal terhadap varian baru dari mutasi sel virus covid19 itu sendiri.
1.49894E+18,"Vaksin Booster Covid-19 Gratis Bagi Seluruh Masyarakat Indonesia

#JagaProkesNvaksin
#IndonesiaSehatIndonesiaHebat
#BersatuLawanCovid19
#NegeriPulihDenganVaksin https://t.co/GMlSg005g9"
1.49894E+18,"Vaksin Booster Covid-19 Gratis Bagi Seluruh Masyarakat Indonesia

#JagaProkesNvaksin
#IndonesiaSehatIndonesiaHebat
#BersatuLawanCovid19
#NegeriPulihDenganVaksin https://t.co/paC0PWkbDP"
1.49893E+18,"Vaksin Booster Covid-19 Gratis Bagi Seluruh Masyarakat Indonesia

#JagaProkesNvaksin
#IndonesiaSehatIndonesiaHebat
#BersatuLawanCovid19
#NegeriPulihDenganVaksin https://t.co/RDezZ7O0FF"
1.49892E+18,"Vaksin Booster Covid-19 gratis bagi seluruh masyarakat Indonesia

#LawanCOVID19 https://t.co/BQHRogy2tk"
1.49888E+18,"Vaksin booster covid-19 gratis bagi seluruh masyarakat Indonesia, #JagaProkesNvaksin
#IndonesiaSehatIndonesiaHebat
#BersatuLawanCovid19
#NegeriPulihDenganVaksin https://t.co/cEqwzeXpCz"
1.49887E+18,"Pak Jokowi tegaskan bahwa vaksin booster GRATIS. 

Dara lagi nunggu giliran spy bs vaksin booster biar imunnya makin tahan sm Covid. 

Btw terkait imun, kita kan dilahirkan dgn tingkat imun beda2, jd klo divaksin ga otomatis jumlah imun kita jd sama dan kebal semua thdp virus. https://t.co/9fx7N7taC2"
1.49886E+18,"Vaksin Booster Covid-19 Gratis bagi seluruh Masyarakat Indonesia
#JagaProkesNvaksin
#IndonesiaSehatIndonesiaHebat
#BersatuLawanCovid19
#NegeriPulihDenganVaksin https://t.co/qernoj3fTP"
1.49886E+18,"vaksin booster covid-19 gratis bagi seluruh masyarakat indonesia #BersatuLawanCovid19
#JagaProkesNvaksin 
#IndonesiaSehatIndonesiaHebat
#NegeriPulihDenganVaksin https://t.co/HUsmm3rUHT"
1.49885E+18,"Vaksin Booster Covid-19 gratis bagi seluruh masyarakat Indonesia. 

Booster diprioritaskan bagi kelompok lansia, rentan, dan anak-anak. Coba cek kapan giliranmu? https://t.co/oDlzUm3Fae"
1.49858E+18,#Setiap Peserta Vaksinasi Covid-19 di Polres Banjar Dapat Minyak Goreng Gratis - Tribun Jabar #Covid #Covid19 https://t.co/dxHL3Oc8pp
1.49826E+18,"GEBYAR VAKSINASI LABUKTI

Bukittinggi_INFO PAS- Undangan terbuka bagi masyarakat umum. Lapas Kelas IIA Bukittinggi akan mengadakan vaksinasi covid-19 secara GRATIS!!! Catat waktu san tempatnya yaaa https://t.co/3LXR3CXGUg"
1.49824E+18,"@rrasyid34 @KetutRis @ismailhasan13 @pirenaningsih @blogdokter Padahal vaksin korona juga gratis, apa lagi klo bayar 🤣🤣"
1.49822E+18,"@AgusAbd83360268 Ya iyalah vaksin gratis, orang belinya pake APBN, lo pikir pake duit jokowi !! mana ada pasien covid semua gratis hahaha baru kluar gorong² lo?"
1.49822E+18,"@An_Kiim Yg dikerjakan pemerintah, rakyat miskin dpt JKN KIS, Vaksin gratis, pasien covid 19 gratis.itu d bid Kesehatan."
